a,b,c,d,e,f
-1.90743429961592,55.112354217208996,6.80539238080375,79.5,5.4,2762.0
-1.82875582525596,54.91137768090489,7.029833114071731,92.2,5.6,2374.0
-1.89560505945216,54.9914836603599,6.81121414224169,87.3,5.5,2744.0
-1.86003482992922,55.0409014812452,6.79857047924374,80.5,5.5,2865.0
-2.0308949416974698,54.6286026554101,6.77235227403438,86.8,5.9,1876.0
-1.64714289973413,54.7530316555012,7.03343818296438,94.1,5.7,2631.0
-1.71638748716844,54.5830493426896,6.998700396789429,94.9,5.9,2673.0
-1.7073637029989601,53.790229161636894,6.967095624306361,94.4,6.7,2592.0
-1.66180509166315,53.7927221084715,6.92396700388899,94.8,6.7,2585.0
-1.7083931767415201,54.433558972038,7.03270519341403,94.0,6.1,2555.0
-1.7299554557170702,54.580949242870396,6.97779903955229,94.5,5.9,2701.0
-1.83311187899748,54.786301130672705,6.80455262129736,86.6,5.7,2688.0
-1.9570207574011298,54.532577534561796,6.78270830000446,88.3,6.0,1920.0
-1.85201653082822,54.199018167030204,6.781338349091341,80.7,6.3,2989.0
-1.7700627637693798,54.8631725762206,6.93983756443359,94.6,5.6,2561.0
-2.09149387140614,54.2925631230597,6.79174192385237,87.2,6.2,2054.0
-1.8162116865654498,54.5976857166197,7.09126896157977,92.7,5.9,2570.0
-1.8898436731006003,53.8065629420123,6.66086983562143,87.6,6.7,2416.0
-1.63428468447474,54.12511862677,6.7970030655976394,97.2,6.4,2587.0
-1.5547692929126298,54.1578767068169,6.69772136652984,98.8,6.3,2816.0
-1.8116165789183603,54.9073255893579,6.66670947220974,82.3,5.6,2848.0
-1.84671744896935,54.5618301364497,6.732476779030041,89.1,5.9,2663.0
-1.9511566151734598,54.9401263431886,6.718966384488049,80.0,5.6,2665.0
-1.49195434773316,54.584267930327904,6.83654955001689,96.6,5.9,2740.0
-1.82909972389541,54.6487384885972,6.83559044396978,97.1,5.9,2618.0
-1.6495106760262501,54.446173699883396,6.846983704652341,96.9,6.1,2559.0
-1.6544579096476497,54.1911345657881,6.81178825564203,95.5,6.3,2588.0
-1.4303714902934297,54.5912570064062,6.802849242748111,98.4,5.9,2529.0
-1.57702866658167,54.476185452084295,6.80441187700453,98.6,6.0,2549.0
-1.73957170280442,54.29741307344499,6.7802867665027495,89.9,6.2,2498.0
-1.9071792734083302,54.205837217514706,6.66924807575901,88.6,6.3,2436.0
-1.7259844140388998,54.093852310090504,6.817859377889991,97.2,6.4,2549.0
-1.6473659663854598,54.4802076582045,6.85827822454137,95.6,6.0,2621.0
-1.6595832574448401,54.15429883617271,6.848698621596889,96.6,6.3,2579.0
-1.6359878385379698,53.968705910217,6.8350332107191205,96.8,6.5,2668.0
-1.83806767563585,54.5702203413414,6.7538183672717595,90.0,5.9,2808.0
-2.08795367048933,54.540020526810395,6.676944508467231,88.5,6.0,2578.0
-1.8020450843419298,54.4284234399821,6.94727730551192,93.8,6.1,2529.0
-1.861252523725,53.9876824004624,6.84200856704148,93.7,6.5,2527.0
-1.69028999087395,54.597364581925,6.8648645121304295,94.6,5.9,2587.0
-1.88767885130624,54.741787574613106,6.6791655257171705,80.4,5.8,2833.0
-1.73055892033316,54.753480815604895,6.906782409508669,95.5,5.7,2409.0
-1.83518798247204,54.4168306704977,6.83776153054116,94.9,6.1,2550.0
-1.7910375819194901,54.62435053688289,6.95599999844208,94.2,5.9,2523.0
-1.89817584936535,54.5863928336615,6.93404963660759,93.1,5.9,2533.0
-2.06712150875037,54.61658669295711,6.72283790631112,80.8,5.9,2696.0
-1.7776908824667998,54.45263061351561,6.64077091575958,87.7,6.0,2590.0
-2.06237362737205,55.0123075049257,6.744903100642589,79.3,5.5,2571.0
-1.9783016802726499,54.6380774136015,6.6697460919993095,82.0,5.9,2759.0
-1.87781470977238,54.41639414878839,6.7333589147426,89.9,6.1,2686.0
-1.8727216215366498,54.569460774086,6.7880504093542395,89.5,5.9,2845.0
-2.0387454750475498,54.830787331575394,6.693662768410831,79.5,5.7,2618.0
-2.1521621251711203,54.573534941364,6.72246756728034,87.9,5.9,2653.0
-1.95337599486407,54.2678766506655,6.698536215864411,88.5,6.2,2609.0
-1.7177858540523898,54.5173446818783,6.88838134094805,95.9,6.0,2563.0
-1.65333774025211,53.9945978690656,6.88027479129007,95.8,6.5,2624.0
-1.75356058042492,54.351870720489394,6.898370675057981,94.8,6.1,2447.0
-1.67727768493369,54.5980398564999,6.962813404393799,95.1,5.9,2425.0
-1.79188190851773,54.5599590927455,6.900465303797421,95.3,5.9,2432.0
-2.1228898150280298,54.9268423105248,6.70398283417646,86.0,5.6,2398.0
-1.97099132958594,54.9923033364641,6.77587491390083,79.0,5.5,2893.0
-1.90506419891898,55.0397686619761,6.79734109650929,79.0,5.5,2805.0
-2.0627180586929397,54.086403958069404,6.631743424539209,87.9,6.4,1729.0
-1.70500482100824,54.5006366084264,6.93549918168371,94.8,6.0,2714.0
-1.99633960714914,54.7016265443902,6.7337096128153,88.4,5.8,2676.0
-1.70417777286396,54.314531640633405,6.9074295712595,94.9,6.2,2621.0
-1.75099870474745,54.54687210078771,6.9370836224338,94.0,6.0,2616.0
-1.83766191108548,54.6193642979172,6.9194268524337,93.7,5.9,2554.0
-1.7205445495168603,54.074944753193705,6.85047671626917,95.6,6.4,2476.0
-2.14722921854748,55.002926351164206,6.5969700734805095,81.0,5.5,2736.0
-1.92659389061071,54.524340308979504,6.890471834573,95.3,6.0,2509.0
-2.05253494035642,55.372966461948394,6.7348113354368,79.1,5.1,2833.0
-1.77782193556111,54.5011764273913,6.9198626590093895,94.0,6.0,2461.0
-1.9097475158558,54.3365459398227,6.89203427928594,93.6,6.2,2481.0
-2.059907157598,55.4220192106298,6.687021401900541,81.0,5.1,2822.0
-2.07174712337021,54.763488443342,6.74224329766281,79.8,5.7,2578.0
-1.72506676496925,54.7345261031909,7.02620329265432,94.1,5.8,2517.0
-1.8000281973695,54.5958917800165,6.94966008856268,95.8,5.9,2539.0
-2.1326899380690603,54.2167278171873,6.6603804856926105,87.7,6.3,1552.0
-2.2480037801567203,54.4305887529574,6.6393208089538005,88.3,6.1,1960.0
-2.07203067450867,54.352106444269296,6.74784430881347,87.4,6.1,1830.0
-1.9015908131791899,54.907803975637705,7.01214136598415,93.5,5.6,2532.0
-2.1466556789364,54.57866031453529,6.775635272003,85.7,5.9,1809.0
-1.7244880495428798,54.630535279490395,6.7577594792925595,89.9,5.9,2681.0
-1.77998108653036,54.4785246201761,6.72465532860225,87.9,6.0,2581.0
-1.70215776279182,54.4218297253694,6.9347467157605305,95.5,6.1,2532.0
-1.7192516682494,54.4688469269063,6.962301888315281,94.9,6.0,2617.0
-1.88707309606986,54.68398046834889,6.75758966634452,89.7,5.8,2608.0
-1.8985899290626,54.8819916469021,6.78367435249578,80.7,5.6,2798.0
-1.7660507865183503,54.6353571555908,6.74722176219028,80.8,5.9,2772.0
-1.6345980200758201,54.719138664186495,6.9782198737747505,96.5,5.8,2424.0
-1.6769909444698101,54.3017993656472,7.057128490258029,96.2,6.2,2569.0
-1.66923328566681,54.62624117898729,6.97730493746247,95.5,5.9,2587.0
-1.74241540076557,54.567292286229,6.970244011193941,93.7,5.9,2592.0
-1.8546182686501598,54.6499899568816,6.84939401077648,87.7,5.9,2592.0
-1.99037511160403,54.630285496003296,6.73068415496657,88.4,5.9,2651.0
-2.02879757884814,55.0392838353151,6.79416790719195,80.1,5.5,2625.0
-1.73180045752241,54.6782257901929,6.981719250450901,95.1,5.8,2475.0
-1.9480017436221497,54.8732205540567,6.83289812857618,86.8,5.6,2548.0
-1.7149338541774397,54.196100521280606,6.98331841079651,94.1,6.3,2656.0
-1.9133316293672902,54.396078417067606,6.69398350783012,87.7,6.1,1634.0
-1.5622139598899298,54.348170221283105,6.9742838351770695,95.8,6.2,2526.0
-1.6482854313008002,54.661221697998705,6.936054447906389,96.0,5.8,2477.0
-1.88479259598449,55.11442780684529,6.78396250198294,78.6,5.4,2573.0
-1.86047444724933,54.63855037463921,6.771936384494031,80.1,5.9,2625.0
-1.97804933650386,54.6334002755765,6.66089397939772,87.4,5.9,2431.0
-1.6813732183837802,54.1621235598161,6.9147558806859895,94.9,6.3,2368.0
-1.6463796942456699,54.2305238071757,6.90725747377981,94.4,6.3,2364.0
-1.80166024109934,54.3704699175633,7.0289308253025995,94.4,6.1,2389.0
-2.0669803805344,54.7218455677953,6.72113310811594,86.9,5.8,2510.0
-1.82170250740049,54.8138361267625,6.75550091097924,80.8,5.7,2655.0
-2.0543580013091898,54.9777376161683,6.775827944550719,80.6,5.5,2665.0
-1.53630307934798,54.3272800627511,6.93263274425357,94.6,6.2,2408.0
-1.55326997904485,54.667397894711506,7.007490835826641,94.7,5.8,2424.0
-1.9396516677883202,54.510319344547604,7.020911911374349,93.8,6.0,2501.0
-1.67475943454609,54.34538221889979,7.00066389489625,95.0,6.2,2411.0
-1.79611011045493,54.5227008436199,6.9880446012139705,94.5,6.0,2419.0
-1.6870775393270099,54.32578603435639,7.044817628936349,94.6,6.2,2446.0
-1.76882257999493,54.33943175321671,7.052924960836211,93.6,6.2,2605.0
-1.90718885715054,54.6928631449567,7.02623169683893,93.1,5.8,2570.0
-1.8900874415646398,54.5459493561688,7.06106800465415,92.8,6.0,2498.0
-1.87722573889005,54.656899957833204,7.07072923287636,92.0,5.8,2523.0
-1.6780131931913,54.487936755237506,6.97137255450518,95.7,6.0,2650.0
-1.75327425433217,54.39728459768829,6.97243041003237,94.7,6.1,2614.0
-1.8083064823911799,54.416833784527206,6.92541357916243,95.1,6.1,2556.0
-1.86677781306062,54.7461569240794,6.74942778084651,78.3,5.8,2762.0
-2.10619621696061,54.5429512135684,6.74724730167678,79.3,6.0,2894.0
-2.16827793094392,54.470599685043,6.7352393742818,86.1,6.0,2594.0
-1.80999918459965,54.480194256362495,6.93725618671855,95.2,6.0,2718.0
-2.00641389897663,53.990725658674094,6.676875097276731,88.1,6.5,1937.0
-1.56519606623299,54.2332151841403,6.97633245582139,95.7,6.3,2763.0
-1.6520549042688901,54.348663033153706,6.95099703149289,96.0,6.2,2738.0
-1.58724284328821,54.3330798854636,7.01448691419222,96.3,6.2,2708.0
-2.24853113438926,54.6471118734687,6.70036241142612,87.1,5.9,2452.0
-2.0303642950740097,54.5565338407558,6.75069071562649,86.9,5.9,2548.0
-2.10434382532046,54.498414684805795,6.71527407983762,88.3,6.0,1864.0
-1.71819037624733,54.26456872923139,6.9835198425668095,94.2,6.2,2610.0
-1.8576224360076898,54.581448559435394,7.02715246193483,93.9,5.9,2520.0
-2.02346054007063,53.9489835301989,6.70579427465763,87.2,6.6,2458.0
-1.7929173349729197,54.5457166985262,7.01375499555849,94.4,6.0,2654.0
-1.7937188731185099,54.380071451007296,6.94521142893068,94.6,6.1,2676.0
-2.0842250882698,54.6012416147913,6.65437694109148,87.8,5.9,2645.0
-1.9488829535345602,54.4527585420311,6.6524220277941,88.6,6.0,2604.0
-2.07932714929452,55.49636772245171,6.8024512561611505,79.7,5.0,2905.0
-1.98146153562222,54.955690988411796,6.81132409613087,80.3,5.5,2783.0
-1.87113402753993,54.473726546915906,6.77308272990076,89.5,6.0,2641.0
-1.33465241680861,54.2409825753131,6.9465698294330895,97.2,6.3,2690.0
-1.57229607811577,54.477193158643296,6.86770705867597,97.1,6.0,2700.0
-2.15707150576758,54.32700499829971,6.64222152319844,87.8,6.2,1785.0
-2.0367337380559496,54.6293627887333,6.78658178233268,94.8,5.9,2631.0
-1.99148355095949,53.893493803669394,6.6456903717684295,95.7,6.6,2657.0
-1.9578961987622,54.31771208918921,6.61391522909954,88.8,6.2,2608.0
-2.20373880296677,54.533581311317604,6.60867046624555,87.7,6.0,2550.0
-2.11450665938532,54.874544725508,6.86616743516192,78.6,5.6,2825.0
-2.06503139793892,54.6402238339814,6.76975158025213,88.2,5.9,2634.0
-1.9958145961011202,54.8807137571448,6.78039086825201,81.0,5.6,2892.0
-2.09516756479343,54.395572736211,6.69827959979683,88.0,6.1,2692.0
-1.9420641198044601,54.2975925691093,6.853920444349071,94.1,6.2,2687.0
-2.14983050509144,54.2814136575185,6.749143450839,93.1,6.2,2668.0
-1.98177171736772,55.640477098600904,6.8424475465779295,77.8,4.9,2885.0
-1.7317137282238102,54.3199531907685,7.08478506480888,93.0,6.2,2576.0
-1.66694440976976,54.4590185814376,7.05918621629218,92.7,6.0,2624.0
-1.73773785369441,54.7794726904679,7.08463177866624,93.1,5.7,2692.0
-1.94988387004749,54.6313642177789,6.9372954754758505,95.5,5.9,2699.0
-1.72283179690419,54.577362434041795,7.04031782572035,94.6,5.9,2664.0
-1.7721979409004598,54.6068794749759,7.0111643113012505,94.8,5.9,2545.0
-2.16670738380382,55.3907582167874,6.968683610503111,78.6,5.1,2782.0
-1.90115622655381,54.8511693858963,7.063594941364269,94.3,5.6,2483.0
-2.02307185375592,54.547856317188504,6.88605310878203,87.2,6.0,2596.0
-1.76959651387497,54.507237810014,7.013943448885731,94.2,6.0,2534.0
-1.8091809365461498,54.5956490474958,6.999542122414059,94.5,5.9,2582.0
-1.75408519806901,54.5477876675919,7.03967474743678,95.6,6.0,2669.0
-1.80269701225836,54.271387225107205,6.9802739634618405,95.8,6.2,2685.0
-1.7983261863920101,54.5577905888429,7.00860119195757,96.0,5.9,2665.0
-1.79328442337948,54.615067830805295,6.94760244405588,95.2,5.9,2646.0
-1.87498864558065,54.5324107255439,6.99819923894086,94.3,6.0,2653.0
-1.9943414964911201,55.81681704209579,6.9293037035944804,78.1,4.7,2778.0
-1.89444443518625,54.0511470367772,6.941529052345881,94.3,6.4,2701.0
-2.0855466518533303,54.7362378491376,6.90275209651992,88.1,5.8,2511.0
-2.15951076590677,54.702794135001106,6.914627743211111,89.0,5.8,2540.0
-1.8941205167133501,54.6001833930313,7.0419495024683405,95.2,5.9,2696.0
-2.19959452221891,54.3085295831783,6.823725797568541,88.6,6.2,2685.0
-1.9901227220067599,54.76468301734321,6.87802668123572,81.6,5.7,2946.0
-1.9231663133513799,54.742336725371196,6.955183351934769,90.7,5.8,2613.0
-2.1338856382516997,54.711006443417595,6.873916274220281,88.2,5.8,2548.0
-2.0265121552433603,54.732645341066295,6.9352358432455095,88.9,5.8,2542.0
-2.0217428483088202,54.4646232913517,6.843820212318679,89.8,6.0,2619.0
-1.80588611907551,54.4861398433626,7.081789361154519,95.5,6.0,2650.0
-1.9153458658229598,54.637341125049105,7.046712224956241,94.4,5.9,2583.0
-1.92137959559643,54.7042507472233,7.12768940244471,95.4,5.8,2674.0
-2.0429227599495,54.420328183325395,6.86076347357592,78.8,6.1,2741.0
-2.10520066942189,54.6277616595909,6.86366704026748,87.3,5.9,2626.0
-2.08095581496598,54.8627760160674,6.92905364630451,87.7,5.6,2559.0
-1.8840423276768001,54.57599842924029,7.039966068386769,93.4,5.9,2627.0
-2.10194346053631,54.244106334593894,6.81745216439065,86.4,6.3,1779.0
-2.04340016843813,54.5327066722626,6.907831932678441,86.1,6.0,1913.0
-1.9041593963583001,54.515257327692794,7.084198893419599,93.6,6.0,2560.0
-1.7862700752749,54.7971557820887,7.087946703104861,94.2,5.7,2603.0
-1.98960557198716,54.8677369091037,6.92320724349936,87.7,5.6,2556.0
-1.81344320828334,54.8283395320689,7.06755445045705,94.6,5.7,2571.0
-1.63203778738509,54.065399449062795,7.0174920601911,93.9,6.4,2616.0
-1.96795382038912,55.353689505435,6.84253076760596,80.4,5.1,2926.0
-1.69264365999807,54.6209630446082,7.060810422195151,96.7,5.9,2708.0
-1.7030109781344398,54.675947579503706,7.072737844566911,96.0,5.8,2690.0
-1.87146298330871,54.6934694798161,7.03134141840624,95.6,5.8,2677.0
-1.9964336539566698,54.605183727754,6.91347672009783,85.7,5.9,1862.0
-1.87985989253491,55.0721041837191,7.05348435686959,95.1,5.4,2699.0
-1.9182454452133402,54.5452079605492,6.996290187587,94.7,6.0,2679.0
-2.09045719001384,54.6416036342676,7.038961899579589,94.5,5.9,2685.0
-2.11150128635871,54.6030385846446,6.864709262231231,87.9,5.9,2709.0
-1.8025929549811899,54.86368917929521,7.03899264983419,93.1,5.6,2547.0
-1.9796599327726299,54.823617980079206,7.06102482322801,94.2,5.7,2488.0
-1.85249357094273,54.43716246808721,7.1251029831213994,93.3,6.1,2562.0
-2.08779988058837,55.2113110069757,6.843730868776469,79.6,5.3,2612.0
-1.88281634616082,54.666691945368,7.04581395537254,94.5,5.8,2559.0
-1.99002957321349,54.8853452811901,7.08335953099944,93.3,5.6,2550.0
-2.21049898067434,54.5847491272901,6.815190191477241,86.6,5.9,1959.0
-1.82413085003366,54.734944366248506,7.098780339733599,93.4,5.8,2590.0
-2.02061840138811,54.7654898621266,7.07249851208487,93.4,5.7,2588.0
-2.1069901759378302,54.47532379939529,6.93149576799289,89.2,6.0,2520.0
-1.9530801307921202,54.9667411683284,7.05622220056866,95.8,5.5,2628.0
-2.22912467893623,54.5449990596836,6.82367084549158,88.3,6.0,1964.0
-1.86316647465327,54.5026224650815,7.0272277211373195,95.6,6.0,2590.0
-1.74520772395482,54.5112182599656,7.10602890800071,95.6,6.0,2607.0
-2.0876577659746296,54.536884795293,6.88602718562384,89.8,6.0,2513.0
-2.08906753409482,54.6517248062128,6.865236604116269,89.3,5.8,2588.0
-2.1970468269756602,54.7980426328751,6.9307457259691105,88.0,5.7,2553.0
-2.17494210269646,55.1056027661766,6.97371057890774,87.9,5.4,2629.0
-1.8355275158338702,54.724800979409295,7.09522278412853,94.4,5.8,2600.0
-1.93513957880921,55.0258663036927,7.11967522758144,94.2,5.5,2578.0
-2.04319844805935,55.0450910841745,7.109516844920731,94.2,5.5,2567.0
-2.05728968734281,55.20700378884979,7.04068616644266,77.7,5.3,2776.0
-1.8686335805959198,55.05691545435229,7.201968054429081,93.9,5.4,2585.0
-1.80617237850388,55.7044416219005,6.66666821165065,80.9,4.8,2993.0
-1.4946311527435903,54.36704377323,6.78046248667194,96.0,6.1,2748.0
-1.7564671652038701,54.3323492528959,6.753581219656921,95.3,6.2,2722.0
-1.92309141264298,54.5391886909266,6.8468094480724,96.0,6.0,2710.0
-1.6524412133607,54.4200608741451,6.889481326955769,95.6,6.1,2747.0
-1.8048696778528601,54.85685798571551,6.7150223520709,87.1,5.6,2777.0
-1.66659388436125,54.2463612768395,6.79811619024755,95.5,6.3,2696.0
-2.0191022654872,53.617362738083706,6.47556357470729,87.3,6.9,2039.0
-1.89984893945214,54.2929097733093,6.542204498437361,88.5,6.2,1999.0
-1.82641692297394,54.7505290757751,6.598009618040661,87.5,5.7,2734.0
-1.5897489016223703,54.4797990008856,6.843343848982401,94.8,6.0,2709.0
-2.03291440676166,55.2807954873937,6.718954306694469,80.7,5.2,2908.0
-1.8203002151537901,54.6350954868643,6.855313976840169,94.7,5.9,2642.0
-1.62478680866757,54.4830470914699,6.84724197108472,95.5,6.0,2724.0
-1.91580431460517,54.769640619752394,6.67467651093803,86.1,5.7,2630.0
-2.07895038303018,54.8697777769455,6.78280009532471,87.3,5.6,2486.0
-2.10099953797545,54.666766237882996,6.662390877898389,85.1,5.8,1985.0
-2.05163041140169,54.836557673342504,6.7215592092310095,84.9,5.7,1919.0
-2.08045339298206,54.59168553281071,6.58773963798762,87.2,5.9,1879.0
-1.71342826296958,54.5247501349173,6.8784572227264595,94.5,6.0,2524.0
-1.7509520642490601,54.61091204322639,6.8823052774760995,94.1,5.9,2679.0
-1.9854906428319299,55.1594557009091,6.769253674142551,86.8,5.3,2627.0
-1.61429931560703,54.700895439423505,6.8963499038024905,94.0,5.8,2652.0
-1.9782750869900598,54.9567492137086,6.6978407504822,86.6,5.5,2713.0
-1.78211043920615,54.2494624445251,6.817189121917339,92.7,6.3,2671.0
-1.8477571519965699,54.6643022016611,6.90938216847957,92.9,5.8,2556.0
-2.11993350470968,54.79545975462771,6.689625971204751,85.3,5.7,1790.0
-1.8654024953129,54.497381931556205,6.824413584853719,93.2,6.0,2630.0
-1.83753657356448,54.313040302600605,6.86708881286119,91.3,6.2,2543.0
-1.6431697635931497,54.53417869155789,6.8429645072447,96.0,6.0,2605.0
-1.6726633340367298,54.642265125617,6.858029976064991,95.1,5.9,2580.0
-1.51877044721883,54.4005374740464,6.978187038289129,95.4,6.1,2665.0
-1.5701521243416003,54.746284267207095,6.916862410595269,94.1,5.8,2580.0
-1.95800963073455,54.897126830290205,6.74611847819064,86.6,5.6,2612.0
-1.64774593744783,54.0903556786823,6.8887034340604805,95.3,6.4,2541.0
-1.6570695528486201,54.798674252248404,6.882212031400139,95.1,5.7,2558.0
-1.93877401184673,54.31105054770371,6.579747330275169,88.6,6.2,1816.0
-1.74140752670067,54.629743711167606,6.8733263373588205,94.7,5.9,2643.0
-1.6749734277454702,54.6561698207131,6.93050969232806,94.2,5.8,2651.0
-1.84443341586576,54.85643843789251,6.91121779372504,94.0,5.6,2623.0
-1.83437940899988,55.38270785158029,6.659074747899259,80.7,5.1,2700.0
-2.10267308536437,54.2723011719126,6.621265549936941,88.0,6.2,1662.0
-1.87518179837423,54.544444256733996,6.80763187956153,94.5,6.0,2599.0
-1.8065799326057699,54.6774927353785,6.86865584442225,94.3,5.8,2505.0
-1.97362419609023,55.090694766269706,6.68621153078239,85.3,5.4,2507.0
-1.9806492818749197,55.0402485542387,6.66612596519343,84.9,5.5,2456.0
-1.80101266868969,54.695065475508,6.88809152795339,92.9,5.8,2614.0
-1.98674224448583,54.7916307458749,6.67991752075372,86.1,5.7,2618.0
-1.93870583496043,55.495572655919894,6.72756046822953,79.7,5.0,2754.0
